,amounts,ask_close,ask_high,ask_low,ask_open,assets,bid_close,bid_high,bid_low,bid_open,currency,frozen_amounts,frozen_currency
2018-03-15 02:10:00,9000.0,105.931,105.936,105.921,105.928,990851.2103350001,105.929,105.933,105.919,105.926,37492.59373750014,0.0,0.0
2018-03-15 02:11:00,9000.0,105.941,105.947,105.918,105.931,990932.2101325,105.938,105.945,105.917,105.929,37492.59373750014,0.0,0.0
2018-03-15 02:12:00,9000.0,105.923,105.941,105.922,105.941,990779.210515,105.921,105.938,105.92,105.938,37492.59373750014,0.0,0.0
2018-03-15 02:13:00,9000.0,105.928,105.928,105.918,105.923,990815.210425,105.925,105.925,105.916,105.921,37492.59373750014,0.0,0.0
2018-03-15 02:14:00,9000.0,105.925,105.934,105.925,105.928,990788.2104925,105.922,105.932,105.922,105.925,37492.59373750014,0.0,0.0
2018-03-15 02:15:00,9000.0,105.915,105.925,105.91,105.925,990707.210695,105.913,105.922,105.909,105.922,37492.59373750014,0.0,0.0
2018-03-15 02:16:00,9000.0,105.899,105.916,105.884,105.915,990572.2110325,105.898,105.914,105.882,105.913,37492.59373750014,0.0,0.0
2018-03-15 02:17:00,9000.0,105.901,105.905,105.896,105.899,990590.2109875,105.9,105.903,105.894,105.898,37492.59373750014,0.0,0.0
2018-03-15 02:18:00,9000.0,105.914,105.915,105.899,105.901,990698.2107175001,105.912,105.912,105.898,105.9,37492.59373750014,0.0,0.0
2018-03-15 02:19:00,9000.0,105.909,105.917,105.907,105.914,990644.2108525,105.906,105.915,105.904,105.912,37492.59373750014,0.0,0.0
2018-03-15 02:20:00,9000.0,105.891,105.909,105.88,105.909,990500.2112125,105.89,105.908,105.877,105.906,37492.59373750014,0.0,0.0
2018-03-15 02:21:00,9000.0,105.911,105.911,105.889,105.891,990671.2107850001,105.909,105.909,105.887,105.89,37492.59373750014,0.0,0.0
2018-03-15 02:22:00,9000.0,105.895,105.911,105.895,105.911,990527.2111450001,105.893,105.909,105.892,105.909,37492.59373750014,0.0,0.0
2018-03-15 02:23:00,9000.0,105.882,105.9,105.867,105.895,990410.2114375,105.88,105.898,105.866,105.893,37492.59373750014,0.0,0.0
2018-03-15 02:24:00,9000.0,105.87,105.885,105.864,105.882,990311.211685,105.869,105.882,105.862,105.88,37492.59373750014,0.0,0.0
2018-03-15 02:25:00,9000.0,105.864,105.876,105.846,105.87,990248.2118425,105.862,105.873,105.846,105.869,37492.59373750014,0.0,0.0
2018-03-15 02:26:00,9000.0,105.876,105.878,105.843,105.864,990347.2115950001,105.873,105.876,105.841,105.862,37492.59373750014,0.0,0.0
2018-03-15 02:27:00,9000.0,105.881,105.883,105.872,105.876,990401.2114600001,105.879,105.882,105.87,105.873,37492.59373750014,0.0,0.0
2018-03-15 02:28:00,9000.0,105.886,105.888,105.881,105.881,990446.2113475001,105.884,105.887,105.879,105.879,37492.59373750014,0.0,0.0
2018-03-15 02:29:00,9000.0,105.894,105.895,105.885,105.886,990527.2111450001,105.893,105.893,105.883,105.884,37492.59373750014,0.0,0.0
2018-03-15 02:30:00,9000.0,105.869,105.899,105.855,105.894,990311.211685,105.869,105.898,105.853,105.893,37492.59373750014,0.0,0.0
2018-03-15 02:31:00,9000.0,105.87,105.875,105.854,105.869,990311.211685,105.869,105.875,105.853,105.869,37492.59373750014,0.0,0.0
2018-03-15 02:32:00,9000.0,105.871,105.872,105.864,105.87,990320.2116625,105.87,105.871,105.861,105.869,37492.59373750014,0.0,0.0
2018-03-15 02:33:00,9000.0,105.852,105.876,105.849,105.871,990149.21209,105.851,105.876,105.846,105.87,37492.59373750014,0.0,0.0
2018-03-15 02:34:00,9000.0,105.857,105.873,105.852,105.852,990185.212,105.855,105.87,105.851,105.851,37492.59373750014,0.0,0.0
2018-03-15 02:35:00,9000.0,105.879,105.88,105.851,105.857,990374.2115275001,105.876,105.878,105.85,105.855,37492.59373750014,0.0,0.0
2018-03-15 02:36:00,9000.0,105.882,105.882,105.867,105.879,990410.2114375,105.88,105.88,105.865,105.876,37492.59373750014,0.0,0.0
2018-03-15 02:37:00,9000.0,105.876,105.885,105.868,105.882,990347.2115950001,105.873,105.882,105.867,105.88,37492.59373750014,0.0,0.0
2018-03-15 02:38:00,9000.0,105.873,105.888,105.872,105.876,990329.21164,105.871,105.885,105.87,105.873,37492.59373750014,0.0,0.0
2018-03-15 02:39:00,9000.0,105.882,105.883,105.867,105.873,990401.2114600001,105.879,105.88,105.866,105.871,37492.59373750014,0.0,0.0
2018-03-15 02:40:00,9000.0,105.874,105.883,105.869,105.882,990338.2116175,105.872,105.881,105.868,105.879,37492.59373750014,0.0,0.0
2018-03-15 02:41:00,9000.0,105.87,105.877,105.869,105.874,990302.2117075,105.868,105.876,105.868,105.872,37492.59373750014,0.0,0.0
2018-03-15 02:42:00,9000.0,105.871,105.881,105.868,105.87,990320.2116625,105.87,105.878,105.866,105.868,37492.59373750014,0.0,0.0
2018-03-15 02:43:00,9000.0,105.872,105.873,105.859,105.871,990320.2116625,105.87,105.871,105.856,105.87,37492.59373750014,0.0,0.0
2018-03-15 02:44:00,9000.0,105.87,105.872,105.851,105.872,990293.2117300001,105.867,105.87,105.85,105.87,37492.59373750014,0.0,0.0
2018-03-15 02:45:00,9000.0,105.875,105.88,105.863,105.87,990347.2115950001,105.873,105.878,105.861,105.867,37492.59373750014,0.0,0.0
2018-03-15 02:46:00,9000.0,105.901,105.904,105.875,105.875,990581.2110100001,105.899,105.9,105.873,105.873,37492.59373750014,0.0,0.0
2018-03-15 02:47:00,9000.0,105.93,105.936,105.9,105.901,990842.2103575,105.928,105.934,105.898,105.899,37492.59373750014,0.0,0.0
2018-03-15 02:48:00,9000.0,105.944,105.946,105.924,105.93,990968.2100424999,105.942,105.944,105.923,105.928,37492.59373750014,0.0,0.0
2018-03-15 02:49:00,9000.0,105.933,105.945,105.929,105.944,990878.2102675,105.932,105.943,105.928,105.942,37492.59373750014,0.0,0.0
2018-03-15 02:50:00,9000.0,105.941,105.942,105.929,105.933,990950.2100875,105.94,105.941,105.927,105.932,37492.59373750014,0.0,0.0
2018-03-15 02:51:00,9000.0,105.938,105.943,105.919,105.941,990914.2101775002,105.936,105.94,105.918,105.94,37492.59373750014,0.0,0.0
2018-03-15 02:52:00,9000.0,105.927,105.941,105.927,105.938,990806.2104475001,105.924,105.94,105.924,105.936,37492.59373750014,0.0,0.0
2018-03-15 02:53:00,9000.0,105.922,105.934,105.917,105.927,990761.21056,105.919,105.932,105.917,105.924,37492.59373750014,0.0,0.0
2018-03-15 02:54:00,9000.0,105.918,105.926,105.917,105.922,990734.2106275,105.916,105.924,105.915,105.919,37492.59373750014,0.0,0.0
2018-03-15 02:55:00,9000.0,105.914,105.92,105.909,105.918,990698.2107175001,105.912,105.918,105.908,105.916,37492.59373750014,0.0,0.0
2018-03-15 02:56:00,9000.0,105.897,105.917,105.897,105.914,990554.2110775,105.896,105.915,105.896,105.912,37492.59373750014,0.0,0.0
2018-03-15 02:57:00,9000.0,105.883,105.899,105.875,105.897,990419.211415,105.881,105.898,105.873,105.896,37492.59373750014,0.0,0.0
2018-03-15 02:58:00,9000.0,105.912,105.913,105.88,105.883,990680.2107625001,105.91,105.912,105.879,105.881,37492.59373750014,0.0,0.0
2018-03-15 02:59:00,9000.0,105.906,105.918,105.906,105.912,990635.210875,105.905,105.917,105.903,105.91,37492.59373750014,0.0,0.0
2018-03-15 03:00:00,9000.0,105.894,105.907,105.879,105.906,990518.2111675,105.892,105.905,105.877,105.905,37492.59373750014,0.0,0.0
2018-03-15 03:01:00,9000.0,105.912,105.918,105.894,105.894,990680.2107625001,105.91,105.917,105.892,105.892,37492.59373750014,0.0,0.0
2018-03-15 03:02:00,9000.0,105.928,105.928,105.907,105.912,990824.2104025,105.926,105.926,105.906,105.91,37492.59373750014,0.0,0.0
2018-03-15 03:03:00,9000.0,105.921,105.946,105.913,105.928,990770.2105375001,105.92,105.945,105.914,105.926,37492.59373750014,0.0,0.0
2018-03-15 03:04:00,9000.0,105.907,105.921,105.904,105.921,990662.2108075,105.908,105.92,105.903,105.92,37492.59373750014,0.0,0.0
2018-03-15 03:05:00,9000.0,105.907,105.912,105.9,105.907,990662.2108075,105.908,105.911,105.9,105.908,37492.59373750014,0.0,0.0
2018-03-15 03:06:00,9000.0,105.896,105.909,105.88,105.907,990545.2111,105.895,105.908,105.882,105.908,37492.59373750014,0.0,0.0
2018-03-15 03:07:00,9000.0,105.889,105.897,105.884,105.896,990473.21128,105.887,105.897,105.886,105.895,37492.59373750014,0.0,0.0
2018-03-15 03:08:00,9000.0,105.907,105.907,105.885,105.889,990644.2108525,105.906,105.906,105.886,105.887,37492.59373750014,0.0,0.0
2018-03-15 03:09:00,9000.0,105.906,105.924,105.901,105.907,990644.2108525,105.906,105.922,105.901,105.906,37492.59373750014,0.0,0.0
2018-03-15 03:10:00,9000.0,105.914,105.92,105.891,105.906,990707.210695,105.913,105.917,105.889,105.906,37492.59373750014,0.0,0.0
2018-03-15 03:11:00,9000.0,105.911,105.92,105.908,105.914,990680.2107625001,105.91,105.917,105.906,105.913,37492.59373750014,0.0,0.0
2018-03-15 03:12:00,9000.0,105.901,105.912,105.897,105.911,990590.2109875,105.9,105.911,105.898,105.91,37492.59373750014,0.0,0.0
2018-03-15 03:13:00,9000.0,105.893,105.901,105.893,105.901,990536.2111225001,105.894,105.9,105.894,105.9,37492.59373750014,0.0,0.0
2018-03-15 03:14:00,9000.0,105.887,105.895,105.886,105.893,990491.211235,105.889,105.894,105.884,105.894,37492.59373750014,0.0,0.0
2018-03-15 03:15:00,9000.0,105.902,105.902,105.876,105.887,990581.2110100001,105.899,105.9,105.877,105.889,37492.59373750014,0.0,0.0
2018-03-15 03:16:00,9000.0,105.914,105.917,105.901,105.902,990716.2106725001,105.914,105.915,105.899,105.899,37492.59373750014,0.0,0.0
2018-03-15 03:17:00,9000.0,105.919,105.925,105.912,105.914,990761.21056,105.919,105.923,105.912,105.914,37492.59373750014,0.0,0.0
2018-03-15 03:18:00,9000.0,105.923,105.93,105.919,105.919,990779.210515,105.921,105.928,105.918,105.919,37492.59373750014,0.0,0.0
2018-03-15 03:19:00,9000.0,105.936,105.938,105.919,105.923,990905.2102000001,105.935,105.937,105.917,105.921,37492.59373750014,0.0,0.0
2018-03-15 03:20:00,9000.0,105.936,105.936,105.927,105.936,990905.2102000001,105.935,105.935,105.927,105.935,37492.59373750014,0.0,0.0
2018-03-15 03:21:00,9000.0,105.952,105.953,105.933,105.936,991049.20984,105.951,105.952,105.934,105.935,37492.59373750014,0.0,0.0
2018-03-15 03:22:00,9000.0,105.959,105.97,105.95,105.952,991130.2096375,105.96,105.969,105.95,105.951,37492.59373750014,0.0,0.0
2018-03-15 03:23:00,9000.0,105.948,105.962,105.948,105.959,991013.20993,105.947,105.961,105.947,105.96,37492.59373750014,0.0,0.0
2018-03-15 03:24:00,9000.0,105.954,105.955,105.947,105.948,991067.209795,105.953,105.953,105.947,105.947,37492.59373750014,0.0,0.0
2018-03-15 03:25:00,9000.0,105.943,105.958,105.941,105.954,990968.2100424999,105.942,105.956,105.94,105.953,37492.59373750014,0.0,0.0
2018-03-15 03:26:00,9000.0,105.96,105.96,105.934,105.943,991121.20966,105.959,105.959,105.932,105.942,37492.59373750014,0.0,0.0
2018-03-15 03:27:00,9000.0,105.96,105.984,105.958,105.96,991121.20966,105.959,105.983,105.957,105.959,37492.59373750014,0.0,0.0
2018-03-15 03:28:00,9000.0,105.976,105.976,105.959,105.96,991265.2093,105.975,105.976,105.958,105.959,37492.59373750014,0.0,0.0
2018-03-15 03:29:00,9000.0,105.973,105.981,105.972,105.976,991238.2093675,105.972,105.979,105.971,105.975,37492.59373750014,0.0,0.0
2018-03-15 03:30:00,9000.0,105.972,105.977,105.967,105.973,991229.2093900001,105.971,105.976,105.966,105.972,37492.59373750014,0.0,0.0
2018-03-15 03:31:00,9000.0,105.955,105.975,105.952,105.972,991076.2097725,105.954,105.973,105.95,105.971,37492.59373750014,0.0,0.0
2018-03-15 03:32:00,9000.0,105.972,105.977,105.954,105.955,991220.2094125,105.97,105.976,105.954,105.954,37492.59373750014,0.0,0.0
2018-03-15 03:33:00,9000.0,105.958,105.973,105.957,105.972,991094.2097275001,105.956,105.971,105.956,105.97,37492.59373750014,0.0,0.0
2018-03-15 03:34:00,9000.0,105.972,105.972,105.957,105.958,991220.2094125,105.97,105.97,105.956,105.956,37492.59373750014,0.0,0.0
2018-03-15 03:35:00,9000.0,105.984,105.985,105.967,105.972,991328.2091425001,105.982,105.983,105.966,105.97,37492.59373750014,0.0,0.0
2018-03-15 03:36:00,9000.0,105.978,105.989,105.973,105.984,991274.2092775,105.976,105.987,105.972,105.982,37492.59373750014,0.0,0.0
2018-03-15 03:37:00,9000.0,105.973,105.978,105.971,105.978,991229.2093900001,105.971,105.977,105.97,105.976,37492.59373750014,0.0,0.0
2018-03-15 03:38:00,9000.0,105.985,105.99,105.973,105.973,991355.209075,105.985,105.989,105.971,105.971,37492.59373750014,0.0,0.0
2018-03-15 03:39:00,9000.0,105.989,105.992,105.969,105.985,991373.20903,105.987,105.991,105.969,105.985,37492.59373750014,0.0,0.0
2018-03-15 03:40:00,9000.0,105.999,106.001,105.982,105.989,991472.2087825001,105.998,106.0,105.983,105.987,37492.59373750014,0.0,0.0
2018-03-15 03:41:00,9000.0,105.996,105.999,105.99,105.999,991445.20885,105.995,105.998,105.99,105.998,37492.59373750014,0.0,0.0
2018-03-15 03:42:00,9000.0,106.004,106.017,105.994,105.996,991544.2086025,106.006,106.016,105.993,105.995,37492.59373750014,0.0,0.0
2018-03-15 03:43:00,9000.0,106.0,106.007,105.999,106.004,991499.2087150001,106.001,106.007,106.001,106.006,37492.59373750014,0.0,0.0
2018-03-15 03:44:00,9000.0,106.01,106.015,106.0,106.0,991571.208535,106.009,106.014,106.001,106.001,37492.59373750014,0.0,0.0
2018-03-15 03:45:00,9000.0,106.014,106.014,106.009,106.01,991616.2084224999,106.014,106.014,106.009,106.009,37492.59373750014,0.0,0.0
2018-03-15 03:46:00,9000.0,105.984,106.015,105.98,106.014,991346.2090975,105.984,106.016,105.981,106.014,37492.59373750014,0.0,0.0
2018-03-15 03:47:00,9000.0,105.99,105.993,105.983,105.984,991400.2089625,105.99,105.992,105.983,105.984,37492.59373750014,0.0,0.0
2018-03-15 03:48:00,9000.0,105.991,105.994,105.989,105.99,991418.2089175001,105.992,105.994,105.99,105.99,37492.59373750014,0.0,0.0
2018-03-15 03:49:00,9000.0,105.978,105.992,105.976,105.991,991265.2093,105.975,105.992,105.975,105.992,37492.59373750014,0.0,0.0
2018-03-15 03:50:00,9000.0,105.977,105.981,105.976,105.978,991274.2092775,105.976,105.98,105.974,105.975,37492.59373750014,0.0,0.0
2018-03-15 03:51:00,9000.0,105.966,105.977,105.956,105.977,991166.2095475,105.964,105.976,105.954,105.976,37492.59373750014,0.0,0.0
2018-03-15 03:52:00,9000.0,105.96,105.968,105.957,105.966,991121.20966,105.959,105.967,105.956,105.964,37492.59373750014,0.0,0.0
2018-03-15 03:53:00,9000.0,105.958,105.962,105.956,105.96,991103.2097049999,105.957,105.961,105.955,105.959,37492.59373750014,0.0,0.0
2018-03-15 03:54:00,9000.0,105.946,105.96,105.942,105.958,990986.2099975001,105.944,105.958,105.941,105.957,37492.59373750014,0.0,0.0
2018-03-15 03:55:00,9000.0,105.967,105.972,105.938,105.946,991175.2095250001,105.965,105.97,105.936,105.944,37492.59373750014,0.0,0.0
2018-03-15 03:56:00,9000.0,105.977,105.987,105.967,105.967,991283.2092550001,105.977,105.985,105.965,105.965,37492.59373750014,0.0,0.0
2018-03-15 03:57:00,9000.0,105.985,105.988,105.976,105.977,991346.2090975,105.984,105.988,105.977,105.977,37492.59373750014,0.0,0.0
2018-03-15 03:58:00,9000.0,105.982,105.992,105.979,105.985,991301.20921,105.979,105.99,105.978,105.984,37492.59373750014,0.0,0.0
2018-03-15 03:59:00,9000.0,105.986,105.986,105.979,105.982,991364.2090525001,105.986,105.986,105.978,105.979,37492.59373750014,0.0,0.0
2018-03-15 04:00:00,9000.0,105.947,105.986,105.946,105.986,990995.209975,105.945,105.986,105.944,105.986,37492.59373750014,0.0,0.0
2018-03-15 04:01:00,9000.0,105.939,105.956,105.939,105.947,990941.21011,105.939,105.955,105.937,105.945,37492.59373750014,0.0,0.0
2018-03-15 04:02:00,9000.0,105.951,105.955,105.939,105.939,991031.209885,105.949,105.954,105.938,105.939,37492.59373750014,0.0,0.0
2018-03-15 04:03:00,9000.0,105.955,105.965,105.951,105.951,991085.20975,105.955,105.963,105.949,105.949,37492.59373750014,0.0,0.0
2018-03-15 04:04:00,9000.0,105.95,105.96,105.944,105.955,991031.209885,105.949,105.96,105.942,105.955,37492.59373750014,0.0,0.0
2018-03-15 04:05:00,9000.0,105.951,105.953,105.946,105.95,991049.20984,105.951,105.952,105.944,105.949,37492.59373750014,0.0,0.0
2018-03-15 04:06:00,9000.0,105.944,105.951,105.923,105.951,990968.2100424999,105.942,105.951,105.923,105.951,37492.59373750014,0.0,0.0
2018-03-15 04:07:00,9000.0,105.95,105.951,105.938,105.944,991022.2099075,105.948,105.951,105.935,105.942,37492.59373750014,0.0,0.0
2018-03-15 04:08:00,9000.0,105.953,105.957,105.949,105.95,991040.2098625001,105.95,105.955,105.948,105.948,37492.59373750014,0.0,0.0
2018-03-15 04:09:00,9000.0,105.944,105.958,105.942,105.953,990968.2100424999,105.942,105.956,105.941,105.95,37492.59373750014,0.0,0.0
2018-03-15 04:10:00,9000.0,105.943,105.944,105.941,105.944,990968.2100424999,105.942,105.943,105.94,105.942,37492.59373750014,0.0,0.0
2018-03-15 04:11:00,9000.0,105.947,105.952,105.939,105.943,991004.2099525001,105.946,105.951,105.94,105.942,37492.59373750014,0.0,0.0
2018-03-15 04:12:00,9000.0,105.945,105.948,105.943,105.947,990986.2099975001,105.944,105.947,105.942,105.946,37492.59373750014,0.0,0.0
2018-03-15 04:13:00,9000.0,105.95,105.956,105.942,105.945,991013.20993,105.947,105.955,105.942,105.944,37492.59373750014,0.0,0.0
2018-03-15 04:14:00,9000.0,105.945,105.954,105.938,105.95,990986.2099975001,105.944,105.952,105.939,105.947,37492.59373750014,0.0,0.0
2018-03-15 04:15:00,9000.0,105.945,105.946,105.933,105.945,990986.2099975001,105.944,105.946,105.932,105.944,37492.59373750014,0.0,0.0
2018-03-15 04:16:00,9000.0,105.943,105.951,105.942,105.945,990968.2100424999,105.942,105.95,105.942,105.944,37492.59373750014,0.0,0.0
2018-03-15 04:17:00,9000.0,105.94,105.947,105.936,105.943,990941.21011,105.939,105.945,105.936,105.942,37492.59373750014,0.0,0.0
2018-03-15 04:18:00,9000.0,105.95,105.952,105.939,105.94,991013.20993,105.947,105.95,105.939,105.939,37492.59373750014,0.0,0.0
2018-03-15 04:19:00,9000.0,105.938,105.952,105.938,105.95,990914.2101775002,105.936,105.95,105.936,105.947,37492.59373750014,0.0,0.0
2018-03-15 04:20:00,9000.0,105.969,105.969,105.925,105.938,991175.2095250001,105.965,105.967,105.925,105.936,37492.59373750014,0.0,0.0
2018-03-15 04:21:00,9000.0,105.964,105.975,105.963,105.969,991157.20957,105.963,105.972,105.96,105.965,37492.59373750014,0.0,0.0
2018-03-15 04:22:00,9000.0,105.966,105.975,105.962,105.964,991166.2095475,105.964,105.973,105.961,105.963,37492.59373750014,0.0,0.0
2018-03-15 04:23:00,9000.0,105.972,105.975,105.961,105.966,991229.2093900001,105.971,105.974,105.96,105.964,37492.59373750014,0.0,0.0
2018-03-15 04:24:00,9000.0,105.983,105.987,105.97,105.972,991328.2091425001,105.982,105.985,105.969,105.971,37492.59373750014,0.0,0.0
2018-03-15 04:25:00,9000.0,105.984,105.985,105.981,105.983,991328.2091425001,105.982,105.986,105.979,105.982,37492.59373750014,0.0,0.0
2018-03-15 04:26:00,9000.0,106.008,106.012,105.984,105.984,991562.2085575,106.008,106.012,105.982,105.982,37492.59373750014,0.0,0.0
2018-03-15 04:27:00,9000.0,106.007,106.01,105.996,106.008,991535.208625,106.005,106.011,105.996,106.008,37492.59373750014,0.0,0.0
2018-03-15 04:28:00,9000.0,106.023,106.033,105.992,106.007,991679.208265,106.021,106.031,105.991,106.005,37492.59373750014,0.0,0.0
2018-03-15 04:29:00,9000.0,106.039,106.058,106.021,106.023,991769.20804,106.031,106.051,106.018,106.021,37492.59373750014,0.0,0.0
2018-03-15 04:30:00,9000.0,106.07,106.09,106.036,106.039,992102.2072075,106.068,106.089,106.03,106.031,37492.59373750014,0.0,0.0
2018-03-15 04:31:00,9000.0,106.054,106.072,106.048,106.07,991976.2075225001,106.054,106.072,106.046,106.068,37492.59373750014,0.0,0.0
2018-03-15 04:32:00,9000.0,106.069,106.089,106.054,106.054,992084.2072525001,106.066,106.089,106.054,106.054,37492.59373750014,0.0,0.0
2018-03-15 04:33:00,9000.0,106.044,106.069,106.043,106.069,991859.207815,106.041,106.067,106.041,106.066,37492.59373750014,0.0,0.0
2018-03-15 04:34:00,9000.0,106.027,106.046,106.022,106.044,991706.2081975001,106.024,106.044,106.02,106.041,37492.59373750014,0.0,0.0
2018-03-15 04:35:00,9000.0,106.005,106.037,106.003,106.027,991526.2086475,106.004,106.036,106.003,106.024,37492.59373750014,0.0,0.0
2018-03-15 04:36:00,9000.0,106.019,106.021,105.989,106.005,991643.208355,106.017,106.019,105.988,106.004,37492.59373750014,0.0,0.0
2018-03-15 04:37:00,9000.0,106.026,106.026,106.008,106.019,991706.2081975001,106.024,106.025,106.006,106.017,37492.59373750014,0.0,0.0
2018-03-15 04:38:00,9000.0,106.019,106.042,106.012,106.026,991643.208355,106.017,106.041,106.011,106.024,37492.59373750014,0.0,0.0
2018-03-15 04:39:00,9000.0,106.033,106.034,106.011,106.019,991760.2080625,106.03,106.032,106.009,106.017,37492.59373750014,0.0,0.0
2018-03-15 04:40:00,9000.0,106.025,106.043,106.01,106.033,991697.20822,106.023,106.041,106.008,106.03,37492.59373750014,0.0,0.0
2018-03-15 04:41:00,9000.0,106.04,106.045,106.023,106.025,991823.2079050001,106.037,106.043,106.021,106.023,37492.59373750014,0.0,0.0
2018-03-15 04:42:00,9000.0,106.028,106.045,106.027,106.04,991724.2081525,106.026,106.043,106.026,106.037,37492.59373750014,0.0,0.0
2018-03-15 04:43:00,9000.0,106.01,106.028,106.002,106.028,991580.2085125,106.01,106.027,106.001,106.026,37492.59373750014,0.0,0.0
2018-03-15 04:44:00,9000.0,106.015,106.022,106.001,106.01,991607.2084450001,106.013,106.021,106.001,106.01,37492.59373750014,0.0,0.0
2018-03-15 04:45:00,9000.0,106.033,106.034,106.014,106.015,991778.2080175,106.032,106.032,106.013,106.013,37492.59373750014,0.0,0.0
2018-03-15 04:46:00,9000.0,106.043,106.049,106.028,106.033,991868.2077925,106.042,106.047,106.026,106.032,37492.59373750014,0.0,0.0
2018-03-15 04:47:00,9000.0,106.034,106.043,106.022,106.043,991778.2080175,106.032,106.042,106.019,106.042,37492.59373750014,0.0,0.0
2018-03-15 04:48:00,9000.0,106.042,106.045,106.034,106.034,991868.2077925,106.042,106.043,106.032,106.032,37492.59373750014,0.0,0.0
2018-03-15 04:49:00,9000.0,106.03,106.042,106.025,106.042,991769.20804,106.031,106.042,106.023,106.042,37492.59373750014,0.0,0.0
2018-03-15 04:50:00,9000.0,106.029,106.041,106.028,106.03,991751.208085,106.029,106.04,106.027,106.031,37492.59373750014,0.0,0.0
2018-03-15 04:51:00,9000.0,106.039,106.044,106.028,106.029,991832.2078825,106.038,106.043,106.029,106.029,37492.59373750014,0.0,0.0
2018-03-15 04:52:00,9000.0,106.027,106.039,106.024,106.039,991724.2081525,106.026,106.038,106.023,106.038,37492.59373750014,0.0,0.0
2018-03-15 04:53:00,9000.0,106.003,106.027,106.001,106.027,991508.2086925,106.002,106.026,106.001,106.026,37492.59373750014,0.0,0.0
2018-03-15 04:54:00,9000.0,105.998,106.01,105.996,106.003,991445.20885,105.995,106.008,105.995,106.002,37492.59373750014,0.0,0.0
2018-03-15 04:55:00,9000.0,105.98,105.998,105.955,105.998,991292.2092324999,105.978,105.995,105.955,105.995,37492.59373750014,0.0,0.0
2018-03-15 04:56:00,9000.0,105.959,105.988,105.959,105.98,991130.2096375,105.96,105.988,105.958,105.978,37492.59373750014,0.0,0.0
2018-03-15 04:57:00,9000.0,105.966,105.973,105.945,105.959,991166.2095475,105.964,105.972,105.943,105.96,37492.59373750014,0.0,0.0
2018-03-15 04:58:00,9000.0,105.966,105.983,105.945,105.966,991175.2095250001,105.965,105.981,105.944,105.964,37492.59373750014,0.0,0.0
2018-03-15 04:59:00,9000.0,106.004,106.004,105.966,105.966,991499.2087150001,106.001,106.001,105.964,105.965,37492.59373750014,0.0,0.0
2018-03-15 05:00:00,9000.0,106.012,106.013,105.994,106.004,991589.20849,106.011,106.011,105.994,106.001,37492.59373750014,0.0,0.0
2018-03-15 05:01:00,9000.0,106.021,106.031,106.009,106.012,991661.2083100001,106.019,106.029,106.008,106.011,37492.59373750014,0.0,0.0
2018-03-15 05:02:00,9000.0,106.04,106.041,106.019,106.021,991841.2078600001,106.039,106.039,106.019,106.019,37492.59373750014,0.0,0.0
2018-03-15 05:03:00,9000.0,106.041,106.044,106.035,106.04,991841.2078600001,106.039,106.042,106.034,106.039,37492.59373750014,0.0,0.0
2018-03-15 05:04:00,9000.0,106.049,106.052,106.035,106.041,991904.2077025,106.046,106.05,106.035,106.039,37492.59373750014,0.0,0.0
2018-03-15 05:05:00,9000.0,106.042,106.056,106.042,106.049,991850.2078375001,106.04,106.054,106.04,106.046,37492.59373750014,0.0,0.0
2018-03-15 05:06:00,9000.0,106.036,106.044,106.024,106.042,991814.2079275,106.036,106.041,106.023,106.04,37492.59373750014,0.0,0.0
2018-03-15 05:07:00,9000.0,106.023,106.039,106.017,106.036,991688.2082425001,106.022,106.038,106.016,106.036,37492.59373750014,0.0,0.0
2018-03-15 05:08:00,9000.0,106.02,106.031,106.019,106.023,991670.2082875,106.02,106.03,106.017,106.022,37492.59373750014,0.0,0.0
2018-03-15 05:09:00,9000.0,106.026,106.045,106.02,106.02,991706.2081975001,106.024,106.044,106.018,106.02,37492.59373750014,0.0,0.0
2018-03-15 05:10:00,9000.0,106.03,106.034,106.023,106.026,991751.208085,106.029,106.034,106.022,106.024,37492.59373750014,0.0,0.0
2018-03-15 05:11:00,9000.0,106.053,106.053,106.028,106.03,991985.2075000001,106.055,106.055,106.026,106.029,37492.59373750014,0.0,0.0
2018-03-15 05:12:00,9000.0,106.059,106.064,106.048,106.053,992030.2073875001,106.06,106.065,106.046,106.055,37492.59373750014,0.0,0.0
2018-03-15 05:13:00,9000.0,106.07,106.072,106.057,106.059,992102.2072075,106.068,106.07,106.056,106.06,37492.59373750014,0.0,0.0
2018-03-15 05:14:00,9000.0,106.069,106.071,106.065,106.07,992102.2072075,106.068,106.07,106.062,106.068,37492.59373750014,0.0,0.0
2018-03-15 05:15:00,9000.0,106.064,106.07,106.061,106.069,992048.2073425,106.062,106.07,106.058,106.068,37492.59373750014,0.0,0.0
2018-03-15 05:16:00,9000.0,106.059,106.065,106.058,106.064,992003.207455,106.057,106.064,106.056,106.062,37492.59373750014,0.0,0.0
2018-03-15 05:17:00,9000.0,106.056,106.059,106.052,106.059,991976.2075225001,106.054,106.057,106.049,106.057,37492.59373750014,0.0,0.0
2018-03-15 05:18:00,9000.0,106.064,106.066,106.056,106.056,992075.207275,106.065,106.065,106.054,106.054,37492.59373750014,0.0,0.0
2018-03-15 05:19:00,9000.0,106.061,106.065,106.057,106.064,992012.2074325001,106.058,106.065,106.055,106.065,37492.59373750014,0.0,0.0
